clip_A,clip_B,clip_C,simple_chroma_c1,simple_chroma_c2,simple_chroma_c3,simple_chroma_c4,simple_chroma_c5,simple_chroma_c6,simple_mfcc_c1,simple_mfcc_c2,simple_mfcc_c3,simple_mfcc_c4,simple_mfcc_c5,simple_mfcc_c6,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,6.7631985061779023,3.1645669850250679,4.1430791813876287,5.5523832701049516,3.8115662097802692,1.7063216873508757,463.68496372725838,489.94060427959249,398.60651635134013,807.47542150976585,503.77426579190444,338.05241454962845,1
3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,1.7063216873508757,4.1430791813876287,3.1645669850250679,3.8115662097802692,5.5523832701049516,6.7631985061779023,338.05241454962845,398.60651635134013,489.94060427959249,503.77426579190444,807.47542150976585,463.68496372725838,1
43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,3.1423825803099867,4.3408456566765867,4.0545720940045094,3.8706633982673107,4.6424231644304603,4.0388541124593127,497.04201286173077,308.24214589054895,528.34110354595055,542.91165511065537,687.41737376559161,367.98503848890738,1
43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,4.0388541124593127,4.0545720940045094,4.3408456566765867,4.6424231644304603,3.8706633982673107,3.1423825803099867,367.98503848890738,528.34110354595055,308.24214589054895,687.41737376559161,542.91165511065537,497.04201286173077,1
28952|3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3,14627|f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3,17471|b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3,4.1323321150829928,6.0469812187104841,3.9259429619190702,3.3033179432517299,6.2113197356481544,1.8848742562329488,507.37770813312045,577.91004925264178,890.55351179423792,1064.6002712455806,621.91287525852999,720.80487847345762,1
28952|3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3,14627|f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3,17471|b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3,1.8848742562329488,3.9259429619190702,6.0469812187104841,6.2113197356481544,3.3033179432517299,4.1323321150829928,720.80487847345762,890.55351179423792,577.91004925264178,621.91287525852999,1064.6002712455806,507.37770813312045,1
31786|e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3,52858|5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3,9386|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3,2.741686135080577,2.7289593778393728,3.5696137298601909,2.4340574830696591,2.6489541012086519,2.5835521470486777,322.48259290679681,531.78475182538682,646.98464726903399,662.58284716732328,527.62746309972408,376.21295181110793,1
31786|e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3,52858|5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3,9386|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3,2.5835521470486777,3.5696137298601909,2.7289593778393728,2.6489541012086519,2.4340574830696591,2.741686135080577,376.21295181110793,646.98464726903399,531.78475182538682,527.62746309972408,662.58284716732328,322.48259290679681,1
24201|2/anup-embrace-05-romance_with_nature-262-291.mp3,24006|4/jay_kishor-amber-05-raga_malgunji__tabla_solo_in_jhaptaal-146-175.mp3,16180|e/sun_palace-into_heaven-03-your_hands_lie_open-204-233.mp3,4.5884599019099745,3.32915587853384,6.127966186663353,5.1160401437756073,1.7221312139221268,4.8734548335183421,846.20140281981924,395.60582148427579,547.36086832674664,665.05701720448474,356.18563769536479,704.16555160670259,1
24201|2/anup-embrace-05-romance_with_nature-262-291.mp3,24006|4/jay_kishor-amber-05-raga_malgunji__tabla_solo_in_jhaptaal-146-175.mp3,16180|e/sun_palace-into_heaven-03-your_hands_lie_open-204-233.mp3,4.8734548335183421,6.127966186663353,3.32915587853384,1.7221312139221268,5.1160401437756073,4.5884599019099745,704.16555160670259,547.36086832674664,395.60582148427579,356.18563769536479,665.05701720448474,846.20140281981924,1
56581|0/ensemble_vermillian-stolen_jewels-21-buxtehude_sonata_iii_op__i_prestoadagio-59-88.mp3,18853|0/william_brooks-bitter_circus-04-ole_soledad-0-29.mp3,37228|a/yongen-yello_haus-08-shackles_of_gold-175-204.mp3,2.661963973152575,2.5661493706352694,4.6007344220648321,3.471378297342715,3.5014137053223986,3.7350080938574903,545.00026079320605,679.59735387644218,404.00670487337459,379.91840376733296,685.11684294262477,607.99726850119896,1
56581|0/ensemble_vermillian-stolen_jewels-21-buxtehude_sonata_iii_op__i_prestoadagio-59-88.mp3,18853|0/william_brooks-bitter_circus-04-ole_soledad-0-29.mp3,37228|a/yongen-yello_haus-08-shackles_of_gold-175-204.mp3,3.7350080938574903,4.6007344220648321,2.5661493706352694,3.5014137053223986,3.471378297342715,2.661963973152575,607.99726850119896,404.00670487337459,679.59735387644218,685.11684294262477,379.91840376733296,545.00026079320605,1
41781|7/monoide-zeitpunkt-09-zeitpunkt-204-233.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,45713|7/beight-file_in_rhythm-11-ghostly_feeling-88-117.mp3,4.4488548798462126,3.1203213398936227,1.5544040784458548,3.0807617179671887,3.0769573175534539,2.882780232317836,286.25099106124361,329.73172115983346,295.10583632568881,285.0686016404494,267.97651805618182,278.70172161845437,1
41781|7/monoide-zeitpunkt-09-zeitpunkt-204-233.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,45713|7/beight-file_in_rhythm-11-ghostly_feeling-88-117.mp3,2.882780232317836,1.5544040784458548,3.1203213398936227,3.0769573175534539,3.0807617179671887,4.4488548798462126,278.70172161845437,295.10583632568881,329.73172115983346,267.97651805618182,285.0686016404494,286.25099106124361,1
43509|7/claire_fitch-ambiencellist_part_ii-10-oceanic_memories-0-29.mp3,19374|3/dj_cary-downtempo_chill-04-reentry_cargo_cult-117-146.mp3,5396|7/jag-cypress_grove_blues-01-train_train-59-88.mp3,2.2214471156113151,2.5938967275555105,1.8015825751705463,1.512597648824193,3.4516210564622369,2.9259404242288318,316.22126400701558,392.50577628639883,431.41955061048316,492.35203607119786,398.8572777529393,390.62261723804488,1
43509|7/claire_fitch-ambiencellist_part_ii-10-oceanic_memories-0-29.mp3,19374|3/dj_cary-downtempo_chill-04-reentry_cargo_cult-117-146.mp3,5396|7/jag-cypress_grove_blues-01-train_train-59-88.mp3,2.9259404242288318,1.8015825751705463,2.5938967275555105,3.4516210564622369,1.512597648824193,2.2214471156113151,390.62261723804488,431.41955061048316,392.50577628639883,398.8572777529393,492.35203607119786,316.22126400701558,1
11965|8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-30-59.mp3,41411|5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-88-117.mp3,25241|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3,4.4839308604875683,4.8462133881329459,3.8203997283119704,2.6886351935175803,4.7274310908198744,4.6642812828286679,393.44862370778264,458.17437157436939,749.06860650449062,533.14891668042287,406.52333078472407,470.62565943350205,1
11965|8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-30-59.mp3,41411|5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-88-117.mp3,25241|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3,4.6642812828286679,3.8203997283119704,4.8462133881329459,4.7274310908198744,2.6886351935175803,4.4839308604875683,470.62565943350205,749.06860650449062,458.17437157436939,406.52333078472407,533.14891668042287,393.44862370778264,1
10757|7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-958-987.mp3,29305|f/rapoon-tin_of_drum-06-southbound-929-958.mp3,6848|5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-59-88.mp3,4.2544545583408544,4.9163524136385472,4.8060781578632952,3.4912659452897223,4.8954752360707152,3.7619645065213083,379.86953832652341,612.74948452281785,425.86123029397288,320.45041936963605,493.58867912934414,451.79984546028135,1
10757|7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-958-987.mp3,29305|f/rapoon-tin_of_drum-06-southbound-929-958.mp3,6848|5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-59-88.mp3,3.7619645065213083,4.8060781578632952,4.9163524136385472,4.8954752360707152,3.4912659452897223,4.2544545583408544,451.79984546028135,425.86123029397288,612.74948452281785,493.58867912934414,320.45041936963605,379.86953832652341,1
52143|4/tim_rayborn-the_path_beyond-14-taqsim_ud-30-59.mp3,41647|e/atomic_opera-penguin_dust-09-watergrave-0-29.mp3,50933|1/etherine-24_days-13-this_was_my_last_hope-88-117.mp3,5.2784845330818237,3.2854694816247081,3.6966609813364584,4.6339654157912369,3.3721428056536049,4.5700210201711426,347.75052483628588,654.38654802167775,433.38327135303086,509.87953797834803,618.35507353794799,385.82544076376996,1
52143|4/tim_rayborn-the_path_beyond-14-taqsim_ud-30-59.mp3,41647|e/atomic_opera-penguin_dust-09-watergrave-0-29.mp3,50933|1/etherine-24_days-13-this_was_my_last_hope-88-117.mp3,4.5700210201711426,3.6966609813364584,3.2854694816247081,3.3721428056536049,4.6339654157912369,5.2784845330818237,385.82544076376996,433.38327135303086,654.38654802167775,618.35507353794799,509.87953797834803,347.75052483628588,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,52571|7/jag-cypress_grove_blues-15-cypress_boogie-0-29.mp3,27871|4/dj_markitos-evolution_of_the_mind-06-losing_control-175-204.mp3,1.7644922218692873,3.1891032081167956,4.2296134316025258,1.4897669587134432,3.4517997921404207,2.9671833831621974,427.53663354422224,438.94803049858115,733.85151179155764,435.49760951785061,398.45681556069508,449.11086816975433,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,52571|7/jag-cypress_grove_blues-15-cypress_boogie-0-29.mp3,27871|4/dj_markitos-evolution_of_the_mind-06-losing_control-175-204.mp3,2.9671833831621974,4.2296134316025258,3.1891032081167956,3.4517997921404207,1.4897669587134432,1.7644922218692873,449.11086816975433,733.85151179155764,438.94803049858115,398.45681556069508,435.49760951785061,427.53663354422224,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,52571|7/jag-cypress_grove_blues-15-cypress_boogie-0-29.mp3,21950|b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3,1.7644922218692873,3.8315555215986796,4.2045673639516421,1.7448239833999768,4.1200521391626328,2.9671833831621974,427.53663354422224,464.29122035453622,332.96960930995772,308.90098506157517,477.74909765310804,449.11086816975433,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,52571|7/jag-cypress_grove_blues-15-cypress_boogie-0-29.mp3,21950|b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3,2.9671833831621974,4.2045673639516421,3.8315555215986796,4.1200521391626328,1.7448239833999768,1.7644922218692873,449.11086816975433,332.96960930995772,464.29122035453622,477.74909765310804,308.90098506157517,427.53663354422224,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,37093|4/seismic_anamoly-sweet_rock_candy-08-refleections-146-175.mp3,27871|4/dj_markitos-evolution_of_the_mind-06-losing_control-175-204.mp3,5.2505526467831247,3.1891032081167956,3.4489940019929985,3.2529931232516747,3.4517997921404207,5.3664160415080557,286.44567147817475,438.94803049858115,387.80757040294134,397.65518618590056,398.45681556069508,312.53166966272534,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,37093|4/seismic_anamoly-sweet_rock_candy-08-refleections-146-175.mp3,27871|4/dj_markitos-evolution_of_the_mind-06-losing_control-175-204.mp3,5.3664160415080557,3.4489940019929985,3.1891032081167956,3.4517997921404207,3.2529931232516747,5.2505526467831247,312.53166966272534,387.80757040294134,438.94803049858115,398.45681556069508,397.65518618590056,286.44567147817475,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,37093|4/seismic_anamoly-sweet_rock_candy-08-refleections-146-175.mp3,21950|b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3,5.2505526467831247,3.8315555215986796,3.1025041742586787,3.2474458801710586,4.1200521391626328,5.3664160415080557,286.44567147817475,464.29122035453622,390.92269523341895,378.73743361614311,477.74909765310804,312.53166966272534,1
43565|4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3,37093|4/seismic_anamoly-sweet_rock_candy-08-refleections-146-175.mp3,21950|b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3,5.3664160415080557,3.1025041742586787,3.8315555215986796,4.1200521391626328,3.2474458801710586,5.2505526467831247,312.53166966272534,390.92269523341895,464.29122035453622,477.74909765310804,378.73743361614311,286.44567147817475,1
47279|f/glen_bledsoe-octopants-11-und_so_weiter_i-0-29.mp3,42679|8/cargo_cult-vibrant-10-fifth-59-88.mp3,5464|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-0-29.mp3,0.94124565054616571,1.2127922149792876,1.8225220217621725,0.50148134705135616,2.3410585454632638,3.0926236072422779,535.26181182079904,893.9791888490829,1128.6823503689525,1268.991296798396,856.66404675293381,358.51532773629458,1
47279|f/glen_bledsoe-octopants-11-und_so_weiter_i-0-29.mp3,42679|8/cargo_cult-vibrant-10-fifth-59-88.mp3,5464|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-0-29.mp3,3.0926236072422779,1.8225220217621725,1.2127922149792876,2.3410585454632638,0.50148134705135616,0.94124565054616571,358.51532773629458,1128.6823503689525,893.9791888490829,856.66404675293381,1268.991296798396,535.26181182079904,1
33454|a/falling_you-human-07-starshine-378-407.mp3,10426|4/paul_avgerinos-sky_of_grace-02-the_calling-117-146.mp3,25176|6/dr_kuch-analog_disease-05-the_persuaders_dub-117-146.mp3,2.4520377476492823,4.602908784035912,4.2473725116947199,4.2500690643356478,3.7858341473187265,1.6233586252457217,1195.5551558528414,1227.8285058530716,368.12338869492271,329.05187920004596,1258.9978001996401,1342.4464648474886,1
33454|a/falling_you-human-07-starshine-378-407.mp3,10426|4/paul_avgerinos-sky_of_grace-02-the_calling-117-146.mp3,25176|6/dr_kuch-analog_disease-05-the_persuaders_dub-117-146.mp3,1.6233586252457217,4.2473725116947199,4.602908784035912,3.7858341473187265,4.2500690643356478,2.4520377476492823,1342.4464648474886,368.12338869492271,1227.8285058530716,1258.9978001996401,329.05187920004596,1195.5551558528414,1
20497|e/atomic_opera-penguin_dust-04-thirst-175-204.mp3,5221|7/roots_of_rebellion-the_looking_glass-01-the_order-175-204.mp3,8949|c/jamie_janover-now_center_of_time-02-playa-639-668.mp3,2.5654080044931207,2.9085641706319514,2.6823968329754004,3.6051554425516623,3.0218231787409073,3.4339754975816899,184.84434428878987,504.118421263671,879.11874909692085,840.7104231001307,735.69981007618821,191.03519230552416,1
20497|e/atomic_opera-penguin_dust-04-thirst-175-204.mp3,5221|7/roots_of_rebellion-the_looking_glass-01-the_order-175-204.mp3,8949|c/jamie_janover-now_center_of_time-02-playa-639-668.mp3,3.4339754975816899,2.6823968329754004,2.9085641706319514,3.0218231787409073,3.6051554425516623,2.5654080044931207,191.03519230552416,879.11874909692085,504.118421263671,735.69981007618821,840.7104231001307,184.84434428878987,1
8666|d/drevo-christian_themes_in_ukrainian_folk_songs-02-oh_uncle_in_your_yard-146-175.mp3,45584|0/rocket_city_riot-middle_age_suicide-11-everyday_like_saturday_bonus_track-30-59.mp3,5511|3/emmas_mini-beat_generation_mad_trick-01-unknown-146-175.mp3,3.5685324588079648,4.014207998281953,3.3971258585977608,3.3325891423818708,3.8567228300246441,4.3533465487875427,880.48621594319047,894.87271282274014,175.12778261520123,152.28514846245443,968.89078228100493,957.20432348879046,1
8666|d/drevo-christian_themes_in_ukrainian_folk_songs-02-oh_uncle_in_your_yard-146-175.mp3,45584|0/rocket_city_riot-middle_age_suicide-11-everyday_like_saturday_bonus_track-30-59.mp3,5511|3/emmas_mini-beat_generation_mad_trick-01-unknown-146-175.mp3,4.3533465487875427,3.3971258585977608,4.014207998281953,3.8567228300246441,3.3325891423818708,3.5685324588079648,957.20432348879046,175.12778261520123,894.87271282274014,968.89078228100493,152.28514846245443,880.48621594319047,1
40036|a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-175-204.mp3,19350|3/etherfysh-box_of_fysh-04-rama-1045-1074.mp3,9362|1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-842-871.mp3,1.4284649962812299,2.3670744473619751,4.5196636824497221,4.1408470855307327,3.4021671495226906,5.4555227934403865,696.34628433898126,676.69461332875323,607.0274326091095,454.50310217466352,703.22699168010593,984.29891841770768,1
40036|a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-175-204.mp3,19350|3/etherfysh-box_of_fysh-04-rama-1045-1074.mp3,9362|1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-842-871.mp3,5.4555227934403865,4.5196636824497221,2.3670744473619751,3.4021671495226906,4.1408470855307327,1.4284649962812299,984.29891841770768,607.0274326091095,676.69461332875323,703.22699168010593,454.50310217466352,696.34628433898126,1
56325|9/the_strap_ons-geeking_crime-20-pimps-59-88.mp3,17654|8/hybris-the_first_words-04-final_trust-146-175.mp3,44925|0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-30-59.mp3,4.372085590510105,3.550401794413415,4.2518574015542434,3.8301935680159778,3.5818868445095475,4.3205698737075533,229.04960058356426,1014.4135242866644,1090.5707325357148,920.09590509341797,927.90982150273703,266.5049570638472,1
56325|9/the_strap_ons-geeking_crime-20-pimps-59-88.mp3,17654|8/hybris-the_first_words-04-final_trust-146-175.mp3,44925|0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-30-59.mp3,4.3205698737075533,4.2518574015542434,3.550401794413415,3.5818868445095475,3.8301935680159778,4.372085590510105,266.5049570638472,1090.5707325357148,1014.4135242866644,927.90982150273703,920.09590509341797,229.04960058356426,1
35493|d/beth_quist-shall_we_dance-08-finale-320-349.mp3,44191|5/stargarden-the_art_of_analog_diversion-10-smooth-88-117.mp3,27453|7/artemis-gravity-06-inception-146-175.mp3,2.3924439316215107,6.4687753937554175,4.8493486222861089,3.2340783681465752,4.7719411695013489,1.8478555970196935,430.57717357785054,647.82655126898362,703.44536648469352,780.82951700275942,638.02917251172266,453.06862356587357,1
35493|d/beth_quist-shall_we_dance-08-finale-320-349.mp3,44191|5/stargarden-the_art_of_analog_diversion-10-smooth-88-117.mp3,27453|7/artemis-gravity-06-inception-146-175.mp3,1.8478555970196935,4.8493486222861089,6.4687753937554175,4.7719411695013489,3.2340783681465752,2.3924439316215107,453.06862356587357,703.44536648469352,647.82655126898362,638.02917251172266,780.82951700275942,430.57717357785054,1
15930|8/ivilion-terean-03-urtulitreator-204-233.mp3,5421|f/dac_crowell-redshifted_harmonies-01-tranquilitatis-581-610.mp3,46279|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-494-523.mp3,3.0277477424185406,3.6104479792187707,3.1320961604024449,2.1500618745260418,3.0099492493429398,3.3234882743634793,513.41325937668898,687.8012316818772,741.91885965073334,660.82103677343594,628.56537541355044,493.63846654158539,1
15930|8/ivilion-terean-03-urtulitreator-204-233.mp3,5421|f/dac_crowell-redshifted_harmonies-01-tranquilitatis-581-610.mp3,46279|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-494-523.mp3,3.3234882743634793,3.1320961604024449,3.6104479792187707,3.0099492493429398,2.1500618745260418,3.0277477424185406,493.63846654158539,741.91885965073334,687.8012316818772,628.56537541355044,660.82103677343594,513.41325937668898,1
2634|4/jay_kishor-the_color_of_night-01-malkauns-1480-1509.mp3,52226|1/jeff_wahl-guinevere-14-tristan_and_isolde-320-349.mp3,58285|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-27-suite_gigue_pezold-117-146.mp3,5.0970094825526377,4.7306119138555447,3.466425503626005,2.3781906338019927,4.3937029286419973,4.3214996203567795,735.14040958328519,539.85130898056627,611.27358849618668,794.74053292016049,547.34169123541403,646.79645868824173,1
2634|4/jay_kishor-the_color_of_night-01-malkauns-1480-1509.mp3,52226|1/jeff_wahl-guinevere-14-tristan_and_isolde-320-349.mp3,58285|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-27-suite_gigue_pezold-117-146.mp3,4.3214996203567795,3.466425503626005,4.7306119138555447,4.3937029286419973,2.3781906338019927,5.0970094825526377,646.79645868824173,611.27358849618668,539.85130898056627,547.34169123541403,794.74053292016049,735.14040958328519,1
44142|c/mountain_mirrors-lunar_ecstasy-10-sidewinder-0-29.mp3,50101|4/justin_bianco-siren-13-incantation-0-29.mp3,30302|3/sherefe-opium-07-alf_leyla_wa_leyla-88-117.mp3,2.7333129112343468,2.0015343269460444,4.649375722966532,4.2340266086587528,4.1114099390644183,4.4553615245640152,598.20629439236518,435.37172223764173,484.9999563601279,450.31820841009164,385.48746004923919,584.4913671853501,1
44142|c/mountain_mirrors-lunar_ecstasy-10-sidewinder-0-29.mp3,50101|4/justin_bianco-siren-13-incantation-0-29.mp3,30302|3/sherefe-opium-07-alf_leyla_wa_leyla-88-117.mp3,4.4553615245640152,4.649375722966532,2.0015343269460444,4.1114099390644183,4.2340266086587528,2.7333129112343468,584.4913671853501,484.9999563601279,435.37172223764173,385.48746004923919,450.31820841009164,598.20629439236518,1
